"year","month","ssh","site","id"
1993,4,0.008,"Alameda","1993_4"
1993,5,0.062,"Alameda","1993_5"
1993,6,0.028,"Alameda","1993_6"
1993,7,-0.009,"Alameda","1993_7"
1993,8,-0.019,"Alameda","1993_8"
1993,9,-0.003,"Alameda","1993_9"
1993,10,0.021,"Alameda","1993_10"
1993,11,0.003,"Alameda","1993_11"
1993,12,-0.028,"Alameda","1993_12"
1994,1,-0.044,"Alameda","1994_1"
1994,2,-0.033,"Alameda","1994_2"
1994,3,-0.034,"Alameda","1994_3"
1994,4,-0.063,"Alameda","1994_4"
1994,5,-0.044,"Alameda","1994_5"
1994,6,-0.075,"Alameda","1994_6"
1994,7,-0.038,"Alameda","1994_7"
1994,8,-0.039,"Alameda","1994_8"
1994,9,-0.043,"Alameda","1994_9"
1994,10,-0.02,"Alameda","1994_10"
1994,11,-0.035,"Alameda","1994_11"
1994,12,-0.016,"Alameda","1994_12"
1995,1,0.168,"Alameda","1995_1"
1995,2,0.083,"Alameda","1995_2"
1995,3,0.198,"Alameda","1995_3"
1995,4,0.04,"Alameda","1995_4"
1995,5,0.067,"Alameda","1995_5"
1995,6,0.026,"Alameda","1995_6"
1995,7,0.051,"Alameda","1995_7"
1995,8,0.06,"Alameda","1995_8"
1995,9,0.013,"Alameda","1995_9"
1995,10,0.011,"Alameda","1995_10"
1995,11,-0.035,"Alameda","1995_11"
1995,12,-0.002,"Alameda","1995_12"
1996,1,-0.054,"Alameda","1996_1"
1996,2,0.102,"Alameda","1996_2"
1996,3,0.061,"Alameda","1996_3"
1996,4,-0.015,"Alameda","1996_4"
1996,5,0.011,"Alameda","1996_5"
1996,6,-0.031,"Alameda","1996_6"
1996,7,0.002,"Alameda","1996_7"
1996,8,-0.003,"Alameda","1996_8"
1996,9,-0.005,"Alameda","1996_9"
1996,10,-0.022,"Alameda","1996_10"
1996,11,-0.038,"Alameda","1996_11"
1996,12,0.047,"Alameda","1996_12"
1997,1,0.145,"Alameda","1997_1"
1997,2,-0.024,"Alameda","1997_2"
1997,3,-0.02,"Alameda","1997_3"
1997,4,-0.054,"Alameda","1997_4"
1997,5,0.024,"Alameda","1997_5"
1997,6,0.057,"Alameda","1997_6"
1997,7,0.043,"Alameda","1997_7"
1997,8,0.083,"Alameda","1997_8"
1997,9,0.068,"Alameda","1997_9"
1997,10,0.108,"Alameda","1997_10"
1997,11,0.205,"Alameda","1997_11"
1997,12,0.155,"Alameda","1997_12"
1998,1,0.175,"Alameda","1998_1"
1998,2,0.285,"Alameda","1998_2"
1998,3,0.122,"Alameda","1998_3"
1998,4,0.082,"Alameda","1998_4"
1998,5,0.087,"Alameda","1998_5"
1998,6,0.092,"Alameda","1998_6"
1998,7,0.054,"Alameda","1998_7"
1998,8,0.066,"Alameda","1998_8"
1998,9,0.057,"Alameda","1998_9"
1998,10,-0.038,"Alameda","1998_10"
1998,11,-0.028,"Alameda","1998_11"
1998,12,-0.121,"Alameda","1998_12"
1999,1,-0.09,"Alameda","1999_1"
1999,2,-0.084,"Alameda","1999_2"
1999,3,-0.01,"Alameda","1999_3"
1999,4,-0.042,"Alameda","1999_4"
1999,5,-0.055,"Alameda","1999_5"
1999,6,-0.039,"Alameda","1999_6"
1999,7,-0.031,"Alameda","1999_7"
1999,8,-0.059,"Alameda","1999_8"
1999,9,-0.045,"Alameda","1999_9"
1999,10,-0.069,"Alameda","1999_10"
1999,11,-0.071,"Alameda","1999_11"
1999,12,-0.158,"Alameda","1999_12"
2000,1,-0.117,"Alameda","2000_1"
2000,2,0.029,"Alameda","2000_2"
2000,3,-0.015,"Alameda","2000_3"
2000,4,-0.026,"Alameda","2000_4"
2000,5,-0.031,"Alameda","2000_5"
2000,6,0.017,"Alameda","2000_6"
2000,7,-0.028,"Alameda","2000_7"
2000,8,-0.032,"Alameda","2000_8"
2000,9,-0.022,"Alameda","2000_9"
2000,10,-0.021,"Alameda","2000_10"
2000,11,-0.089,"Alameda","2000_11"
2000,12,-0.116,"Alameda","2000_12"
2001,1,-0.086,"Alameda","2001_1"
2001,2,-0.081,"Alameda","2001_2"
2001,3,-0.02,"Alameda","2001_3"
2001,4,-0.09,"Alameda","2001_4"
2001,5,-0.008,"Alameda","2001_5"
2001,6,-0.044,"Alameda","2001_6"
2001,7,-0.023,"Alameda","2001_7"
2001,8,-0.05,"Alameda","2001_8"
2001,9,-0.034,"Alameda","2001_9"
2001,10,-0.04,"Alameda","2001_10"
2001,11,-0.009,"Alameda","2001_11"
2001,12,-0.06,"Alameda","2001_12"
2002,1,-0.078,"Alameda","2002_1"
2002,2,-0.105,"Alameda","2002_2"
2002,3,-0.067,"Alameda","2002_3"
2002,4,-0.048,"Alameda","2002_4"
2002,5,-0.07,"Alameda","2002_5"
2002,6,-0.061,"Alameda","2002_6"
2002,7,-0.014,"Alameda","2002_7"
2002,8,-0.017,"Alameda","2002_8"
2002,9,-0.004,"Alameda","2002_9"
2002,10,-0.014,"Alameda","2002_10"
2002,11,0.034,"Alameda","2002_11"
2002,12,0.096,"Alameda","2002_12"
2003,1,0.007,"Alameda","2003_1"
2003,2,0.01,"Alameda","2003_2"
2003,3,-0.096,"Alameda","2003_3"
2003,4,-0.011,"Alameda","2003_4"
2003,5,-0.016,"Alameda","2003_5"
2003,6,-0.001,"Alameda","2003_6"
2003,7,-0.018,"Alameda","2003_7"
2003,8,0.026,"Alameda","2003_8"
2003,9,0.001,"Alameda","2003_9"
2003,10,0.009,"Alameda","2003_10"
2003,11,-0.022,"Alameda","2003_11"
2003,12,0.028,"Alameda","2003_12"
2004,1,0.007,"Alameda","2004_1"
2004,2,-0.011,"Alameda","2004_2"
2004,3,0.022,"Alameda","2004_3"
2004,4,-0.03,"Alameda","2004_4"
2004,5,-0.016,"Alameda","2004_5"
2004,6,-0.015,"Alameda","2004_6"
2004,7,-0.013,"Alameda","2004_7"
2004,8,-0.012,"Alameda","2004_8"
2004,9,0.02,"Alameda","2004_9"
2004,10,0.007,"Alameda","2004_10"
2004,11,-0.003,"Alameda","2004_11"
2004,12,0.027,"Alameda","2004_12"
2005,1,0.074,"Alameda","2005_1"
2005,2,0.05,"Alameda","2005_2"
2005,3,0.04,"Alameda","2005_3"
2005,4,0.003,"Alameda","2005_4"
2005,5,0.044,"Alameda","2005_5"
2005,6,-0.015,"Alameda","2005_6"
2005,7,0.026,"Alameda","2005_7"
2005,8,0.02,"Alameda","2005_8"
2005,9,-0.026,"Alameda","2005_9"
2005,10,-0.034,"Alameda","2005_10"
2005,11,-0.054,"Alameda","2005_11"
2005,12,-0.015,"Alameda","2005_12"
2006,1,0.01,"Alameda","2006_1"
2006,2,-0.045,"Alameda","2006_2"
2006,3,0.042,"Alameda","2006_3"
2006,4,0.185,"Alameda","2006_4"
2006,5,0.091,"Alameda","2006_5"
2006,6,0.022,"Alameda","2006_6"
2006,7,0.038,"Alameda","2006_7"
2006,8,0.046,"Alameda","2006_8"
2006,9,0.017,"Alameda","2006_9"
2006,10,0.036,"Alameda","2006_10"
2006,11,-0.018,"Alameda","2006_11"
2006,12,-0.051,"Alameda","2006_12"
2007,1,-0.102,"Alameda","2007_1"
2007,2,-0.097,"Alameda","2007_2"
2007,3,-0.127,"Alameda","2007_3"
2007,4,-0.082,"Alameda","2007_4"
2007,5,-0.058,"Alameda","2007_5"
2007,6,-0.058,"Alameda","2007_6"
2007,7,-0.033,"Alameda","2007_7"
2007,8,-0.024,"Alameda","2007_8"
2007,9,-0.045,"Alameda","2007_9"
2007,10,-0.085,"Alameda","2007_10"
2007,11,-0.078,"Alameda","2007_11"
2007,12,-0.127,"Alameda","2007_12"
2008,1,-0.029,"Alameda","2008_1"
2008,2,-0.072,"Alameda","2008_2"
2008,3,-0.154,"Alameda","2008_3"
2008,4,-0.109,"Alameda","2008_4"
2008,5,-0.047,"Alameda","2008_5"
2008,6,-0.039,"Alameda","2008_6"
2008,7,0.026,"Alameda","2008_7"
2008,8,0.041,"Alameda","2008_8"
2008,9,0.024,"Alameda","2008_9"
2008,10,-0.048,"Alameda","2008_10"
2008,11,-0.031,"Alameda","2008_11"
2008,12,-0.058,"Alameda","2008_12"
2009,1,-0.134,"Alameda","2009_1"
2009,2,-0.041,"Alameda","2009_2"
2009,3,-0.059,"Alameda","2009_3"
2009,4,-0.085,"Alameda","2009_4"
2009,5,-0.017,"Alameda","2009_5"
2009,6,0.044,"Alameda","2009_6"
2009,7,-0.004,"Alameda","2009_7"
2009,8,0.008,"Alameda","2009_8"
2009,9,-0.011,"Alameda","2009_9"
2009,10,0.025,"Alameda","2009_10"
2009,11,-0.037,"Alameda","2009_11"
2009,12,0.041,"Alameda","2009_12"
2010,1,0.087,"Alameda","2010_1"
2010,2,0.069,"Alameda","2010_2"
2010,3,-0.03,"Alameda","2010_3"
2010,4,0.049,"Alameda","2010_4"
2010,5,-0.078,"Alameda","2010_5"
2010,6,-0.057,"Alameda","2010_6"
2010,7,-0.027,"Alameda","2010_7"
2010,8,-0.034,"Alameda","2010_8"
2010,9,-0.059,"Alameda","2010_9"
2010,10,-0.056,"Alameda","2010_10"
2010,11,-0.062,"Alameda","2010_11"
2010,12,0.002,"Alameda","2010_12"
2011,1,-0.054,"Alameda","2011_1"
2011,2,-0.063,"Alameda","2011_2"
2011,3,0.024,"Alameda","2011_3"
2011,4,0.038,"Alameda","2011_4"
2011,5,0.022,"Alameda","2011_5"
2011,6,0.04,"Alameda","2011_6"
2011,7,0.042,"Alameda","2011_7"
2011,8,-0.008,"Alameda","2011_8"
2011,9,-0.01,"Alameda","2011_9"
2011,10,-0.015,"Alameda","2011_10"
2011,11,-0.035,"Alameda","2011_11"
2011,12,-0.094,"Alameda","2011_12"
2012,1,-0.099,"Alameda","2012_1"
2012,2,-0.122,"Alameda","2012_2"
2012,3,-0.063,"Alameda","2012_3"
2012,4,-0.016,"Alameda","2012_4"
2012,5,-0.033,"Alameda","2012_5"
2012,6,-0.009,"Alameda","2012_6"
2012,7,-0.016,"Alameda","2012_7"
2012,8,0.004,"Alameda","2012_8"
2012,9,-0.022,"Alameda","2012_9"
2012,10,0.002,"Alameda","2012_10"
2012,11,0.008,"Alameda","2012_11"
2012,12,0.047,"Alameda","2012_12"
2013,1,-0.104,"Alameda","2013_1"
2013,2,-0.135,"Alameda","2013_2"
2013,3,-0.093,"Alameda","2013_3"
2013,4,-0.047,"Alameda","2013_4"
2013,5,-0.04,"Alameda","2013_5"
2013,6,-0.021,"Alameda","2013_6"
2013,7,0.007,"Alameda","2013_7"
2013,8,-0.028,"Alameda","2013_8"
2013,9,-0.022,"Alameda","2013_9"
2013,10,-0.015,"Alameda","2013_10"
2013,11,-0.024,"Alameda","2013_11"
2013,12,-0.073,"Alameda","2013_12"
2014,1,-0.061,"Alameda","2014_1"
2014,2,-0.083,"Alameda","2014_2"
2014,3,-0.013,"Alameda","2014_3"
2014,4,0.023,"Alameda","2014_4"
2014,5,0.011,"Alameda","2014_5"
2014,6,0.033,"Alameda","2014_6"
2014,7,0.051,"Alameda","2014_7"
2014,8,0.035,"Alameda","2014_8"
2014,9,0.073,"Alameda","2014_9"
2014,10,0.09,"Alameda","2014_10"
2014,11,0.023,"Alameda","2014_11"
2014,12,0.123,"Alameda","2014_12"
2015,1,0.007,"Alameda","2015_1"
2015,2,0.016,"Alameda","2015_2"
2015,3,-0.005,"Alameda","2015_3"
2015,4,0.001,"Alameda","2015_4"
2015,5,0.049,"Alameda","2015_5"
2015,6,0.053,"Alameda","2015_6"
2015,7,0.086,"Alameda","2015_7"
2015,8,0.042,"Alameda","2015_8"
2015,9,0.114,"Alameda","2015_9"
2015,10,0.126,"Alameda","2015_10"
2015,11,0.042,"Alameda","2015_11"
2015,12,0.047,"Alameda","2015_12"
2016,1,0.036,"Alameda","2016_1"
2016,2,-0.021,"Alameda","2016_2"
2016,3,0.072,"Alameda","2016_3"
2016,4,-0.01,"Alameda","2016_4"
2016,5,0.031,"Alameda","2016_5"
2016,6,0.013,"Alameda","2016_6"
2016,7,0.007,"Alameda","2016_7"
2016,8,0.037,"Alameda","2016_8"
2016,9,0.01,"Alameda","2016_9"
2016,10,0.014,"Alameda","2016_10"
2016,11,0.022,"Alameda","2016_11"
2016,12,-0.023,"Alameda","2016_12"
2017,1,0.135,"Alameda","2017_1"
2017,2,0.209,"Alameda","2017_2"
2017,3,0.075,"Alameda","2017_3"
2017,4,0.078,"Alameda","2017_4"
2017,5,0.08,"Alameda","2017_5"
2017,6,0.058,"Alameda","2017_6"
2017,7,0.037,"Alameda","2017_7"
2017,8,0.066,"Alameda","2017_8"
2017,9,0.053,"Alameda","2017_9"
2017,10,0,"Alameda","2017_10"
2017,11,0.019,"Alameda","2017_11"
2017,12,-0.04,"Alameda","2017_12"
2018,1,-0.04,"Alameda","2018_1"
2018,2,-0.071,"Alameda","2018_2"
2018,3,0.011,"Alameda","2018_3"
2018,4,0.01,"Alameda","2018_4"
2018,5,0.033,"Alameda","2018_5"
2018,6,0.025,"Alameda","2018_6"
2018,7,0.029,"Alameda","2018_7"
2018,8,0.032,"Alameda","2018_8"
2018,9,0.014,"Alameda","2018_9"
2018,10,0.069,"Alameda","2018_10"
2018,11,0.067,"Alameda","2018_11"
2018,12,0.017,"Alameda","2018_12"
2019,1,0.064,"Alameda","2019_1"
2019,2,0.092,"Alameda","2019_2"
2019,3,0.117,"Alameda","2019_3"
2019,4,0.103,"Alameda","2019_4"
2019,5,0.11,"Alameda","2019_5"
2019,6,0.088,"Alameda","2019_6"
2019,7,0.034,"Alameda","2019_7"
2019,8,0.029,"Alameda","2019_8"
2019,9,0.038,"Alameda","2019_9"
2019,10,-0.009,"Alameda","2019_10"
2019,11,0.077,"Alameda","2019_11"
2019,12,0.089,"Alameda","2019_12"
2020,1,-0.051,"Alameda","2020_1"
2020,2,-0.051,"Alameda","2020_2"
2020,3,0.027,"Alameda","2020_3"
2020,4,0.001,"Alameda","2020_4"
2020,5,0.023,"Alameda","2020_5"
2020,6,0.013,"Alameda","2020_6"
2020,7,0.035,"Alameda","2020_7"
2020,8,0.032,"Alameda","2020_8"
2020,9,0.007,"Alameda","2020_9"
2020,10,0.023,"Alameda","2020_10"
2020,11,-0.043,"Alameda","2020_11"
2020,12,-0.074,"Alameda","2020_12"
2021,1,-0.05,"Alameda","2021_1"
2021,2,-0.128,"Alameda","2021_2"
2021,3,-0.096,"Alameda","2021_3"
2021,4,-0.015,"Alameda","2021_4"
2021,5,-0.007,"Alameda","2021_5"
2021,6,0.023,"Alameda","2021_6"
2021,7,0.035,"Alameda","2021_7"
2021,8,0.056,"Alameda","2021_8"
2021,9,0.007,"Alameda","2021_9"
2021,10,0.017,"Alameda","2021_10"
2021,11,-0.022,"Alameda","2021_11"
2021,12,0.039,"Alameda","2021_12"
2022,1,-0.031,"Alameda","2022_1"
2022,2,-0.095,"Alameda","2022_2"
2022,3,-0.066,"Alameda","2022_3"
2022,4,-0.066,"Alameda","2022_4"
2022,5,-0.066,"Alameda","2022_5"
2022,6,-0.011,"Alameda","2022_6"
2022,7,-0.017,"Alameda","2022_7"
2022,8,0.008,"Alameda","2022_8"
2022,9,0.025,"Alameda","2022_9"
2022,10,-0.008,"Alameda","2022_10"
1978,5,-0.039,"ArenaCove","1978_5"
1978,6,-0.053,"ArenaCove","1978_6"
1978,7,-0.038,"ArenaCove","1978_7"
1978,8,-0.005,"ArenaCove","1978_8"
1978,9,-0.018,"ArenaCove","1978_9"
1978,10,0.025,"ArenaCove","1978_10"
1978,11,-0.001,"ArenaCove","1978_11"
1978,12,-0.076,"ArenaCove","1978_12"
1979,1,0.029,"ArenaCove","1979_1"
1979,2,0.018,"ArenaCove","1979_2"
1979,3,0.025,"ArenaCove","1979_3"
1979,4,-0.001,"ArenaCove","1979_4"
1979,5,-0.01,"ArenaCove","1979_5"
1979,6,-0.033,"ArenaCove","1979_6"
1979,7,-0.027,"ArenaCove","1979_7"
1979,8,-0.024,"ArenaCove","1979_8"
1979,9,0.003,"ArenaCove","1979_9"
1979,10,0.04,"ArenaCove","1979_10"
1979,11,0.014,"ArenaCove","1979_11"
1979,12,0.038,"ArenaCove","1979_12"
1980,1,0.071,"ArenaCove","1980_1"
1980,2,0.145,"ArenaCove","1980_2"
1980,3,0.012,"ArenaCove","1980_3"
1980,4,0.007,"ArenaCove","1980_4"
1980,5,-0.014,"ArenaCove","1980_5"
1980,6,-0.015,"ArenaCove","1980_6"
1980,7,-0.021,"ArenaCove","1980_7"
1980,8,0.008,"ArenaCove","1980_8"
1980,9,-0.004,"ArenaCove","1980_9"
1980,10,-0.04,"ArenaCove","1980_10"
1980,11,-0.067,"ArenaCove","1980_11"
1980,12,-0.005,"ArenaCove","1980_12"
1981,1,0.076,"ArenaCove","1981_1"
1981,2,-0.033,"ArenaCove","1981_2"
1981,3,0.002,"ArenaCove","1981_3"
1981,4,-0.021,"ArenaCove","1981_4"
1981,5,-0.006,"ArenaCove","1981_5"
1981,6,-0.053,"ArenaCove","1981_6"
1981,7,-0.001,"ArenaCove","1981_7"
1981,8,-0.054,"ArenaCove","1981_8"
1981,9,-0.065,"ArenaCove","1981_9"
1981,10,-0.008,"ArenaCove","1981_10"
1981,11,0.057,"ArenaCove","1981_11"
1981,12,-0.04,"ArenaCove","1981_12"
1982,1,-0.056,"ArenaCove","1982_1"
1982,2,-0.046,"ArenaCove","1982_2"
1982,3,0.095,"ArenaCove","1982_3"
1982,4,0.076,"ArenaCove","1982_4"
1982,5,0.033,"ArenaCove","1982_5"
1982,6,0.06,"ArenaCove","1982_6"
1982,7,-0.017,"ArenaCove","1982_7"
1982,8,0.022,"ArenaCove","1982_8"
1982,9,0.055,"ArenaCove","1982_9"
1982,10,0.065,"ArenaCove","1982_10"
1982,11,0.209,"ArenaCove","1982_11"
1982,12,0.118,"ArenaCove","1982_12"
1990,11,-0.039,"ArenaCove","1990_11"
1990,12,-0.075,"ArenaCove","1990_12"
1991,1,-0.076,"ArenaCove","1991_1"
1991,2,-0.024,"ArenaCove","1991_2"
1991,3,0.035,"ArenaCove","1991_3"
1991,4,-0.082,"ArenaCove","1991_4"
1991,5,-0.075,"ArenaCove","1991_5"
1991,6,-0.034,"ArenaCove","1991_6"
1991,7,-0.004,"ArenaCove","1991_7"
1991,8,-0.011,"ArenaCove","1991_8"
1991,9,0.01,"ArenaCove","1991_9"
1991,10,0.017,"ArenaCove","1991_10"
1991,11,-0.037,"ArenaCove","1991_11"
1991,12,0.015,"ArenaCove","1991_12"
1992,1,0.042,"ArenaCove","1992_1"
1992,2,0.173,"ArenaCove","1992_2"
1992,3,0.193,"ArenaCove","1992_3"
1992,4,0.079,"ArenaCove","1992_4"
1992,5,0.064,"ArenaCove","1992_5"
1992,6,0.054,"ArenaCove","1992_6"
1992,7,0.028,"ArenaCove","1992_7"
1992,8,-0.003,"ArenaCove","1992_8"
1992,9,0.019,"ArenaCove","1992_9"
1992,10,0.077,"ArenaCove","1992_10"
1992,11,-0.004,"ArenaCove","1992_11"
1992,12,0.045,"ArenaCove","1992_12"
1993,1,0.105,"ArenaCove","1993_1"
1993,2,0.145,"ArenaCove","1993_2"
1993,3,0.049,"ArenaCove","1993_3"
1993,4,0.017,"ArenaCove","1993_4"
1993,5,0.102,"ArenaCove","1993_5"
1993,6,0.023,"ArenaCove","1993_6"
1993,7,0.015,"ArenaCove","1993_7"
1993,8,0.006,"ArenaCove","1993_8"
1993,9,0,"ArenaCove","1993_9"
1993,10,0.012,"ArenaCove","1993_10"
1993,11,0.004,"ArenaCove","1993_11"
1993,12,-0.008,"ArenaCove","1993_12"
1994,1,-0.027,"ArenaCove","1994_1"
1994,2,-0.004,"ArenaCove","1994_2"
1994,3,-0.016,"ArenaCove","1994_3"
1994,4,-0.036,"ArenaCove","1994_4"
1994,5,-0.03,"ArenaCove","1994_5"
1994,6,-0.051,"ArenaCove","1994_6"
1994,7,-0.013,"ArenaCove","1994_7"
1994,8,-0.055,"ArenaCove","1994_8"
1994,9,-0.032,"ArenaCove","1994_9"
1994,10,-0.03,"ArenaCove","1994_10"
1994,11,-0.042,"ArenaCove","1994_11"
1994,12,0.004,"ArenaCove","1994_12"
1995,1,0.177,"ArenaCove","1995_1"
1995,2,0.025,"ArenaCove","1995_2"
1995,3,0.138,"ArenaCove","1995_3"
1995,4,-0.037,"ArenaCove","1995_4"
1995,5,0.009,"ArenaCove","1995_5"
1995,6,-0.028,"ArenaCove","1995_6"
1995,7,-0.002,"ArenaCove","1995_7"
1995,8,-0.001,"ArenaCove","1995_8"
1995,9,-0.016,"ArenaCove","1995_9"
1995,10,-0.02,"ArenaCove","1995_10"
1995,11,-0.051,"ArenaCove","1995_11"
1995,12,0.036,"ArenaCove","1995_12"
1996,1,-0.056,"ArenaCove","1996_1"
1996,2,0.099,"ArenaCove","1996_2"
1996,3,0.015,"ArenaCove","1996_3"
1996,4,0.001,"ArenaCove","1996_4"
1996,5,-0.005,"ArenaCove","1996_5"
1996,6,-0.046,"ArenaCove","1996_6"
1996,7,0.005,"ArenaCove","1996_7"
1996,8,-0.028,"ArenaCove","1996_8"
1996,9,-0.016,"ArenaCove","1996_9"
1996,10,-0.04,"ArenaCove","1996_10"
1996,11,-0.06,"ArenaCove","1996_11"
1996,12,0.025,"ArenaCove","1996_12"
1997,1,0.041,"ArenaCove","1997_1"
1997,2,-0.119,"ArenaCove","1997_2"
1997,3,-0.06,"ArenaCove","1997_3"
1997,4,-0.052,"ArenaCove","1997_4"
1997,5,0.04,"ArenaCove","1997_5"
1997,6,0.048,"ArenaCove","1997_6"
1997,7,0.038,"ArenaCove","1997_7"
1997,8,0.074,"ArenaCove","1997_8"
1997,9,0.049,"ArenaCove","1997_9"
1997,10,0.085,"ArenaCove","1997_10"
1997,11,0.236,"ArenaCove","1997_11"
1997,12,0.153,"ArenaCove","1997_12"
1998,1,0.215,"ArenaCove","1998_1"
1998,2,0.274,"ArenaCove","1998_2"
1998,3,0.036,"ArenaCove","1998_3"
1998,4,0.023,"ArenaCove","1998_4"
1998,5,0.053,"ArenaCove","1998_5"
1998,6,0.04,"ArenaCove","1998_6"
1998,7,-0.026,"ArenaCove","1998_7"
1998,8,-0.012,"ArenaCove","1998_8"
1998,9,0.015,"ArenaCove","1998_9"
1998,10,-0.067,"ArenaCove","1998_10"
1998,11,0.003,"ArenaCove","1998_11"
1998,12,-0.143,"ArenaCove","1998_12"
1999,1,-0.086,"ArenaCove","1999_1"
1999,2,-0.071,"ArenaCove","1999_2"
1999,3,-0.013,"ArenaCove","1999_3"
1999,4,-0.055,"ArenaCove","1999_4"
1999,5,-0.078,"ArenaCove","1999_5"
1999,6,-0.043,"ArenaCove","1999_6"
1999,7,-0.047,"ArenaCove","1999_7"
1999,8,-0.058,"ArenaCove","1999_8"
1999,9,-0.035,"ArenaCove","1999_9"
1999,10,-0.067,"ArenaCove","1999_10"
1999,11,-0.04,"ArenaCove","1999_11"
1999,12,-0.164,"ArenaCove","1999_12"
2000,1,-0.088,"ArenaCove","2000_1"
2000,2,0.085,"ArenaCove","2000_2"
2000,3,-0.08,"ArenaCove","2000_3"
2000,4,-0.012,"ArenaCove","2000_4"
2000,5,-0.033,"ArenaCove","2000_5"
2000,6,0.031,"ArenaCove","2000_6"
2000,7,-0.034,"ArenaCove","2000_7"
2000,8,-0.05,"ArenaCove","2000_8"
2000,9,-0.019,"ArenaCove","2000_9"
2000,10,-0.024,"ArenaCove","2000_10"
2000,11,-0.089,"ArenaCove","2000_11"
2000,12,-0.09,"ArenaCove","2000_12"
2001,1,-0.04,"ArenaCove","2001_1"
2001,2,-0.052,"ArenaCove","2001_2"
2001,3,-0.029,"ArenaCove","2001_3"
2001,4,-0.072,"ArenaCove","2001_4"
2001,5,-0.005,"ArenaCove","2001_5"
2001,6,-0.047,"ArenaCove","2001_6"
2001,7,-0.026,"ArenaCove","2001_7"
2001,8,-0.06,"ArenaCove","2001_8"
2001,9,-0.023,"ArenaCove","2001_9"
2001,10,-0.037,"ArenaCove","2001_10"
2001,11,0.028,"ArenaCove","2001_11"
2001,12,-0.039,"ArenaCove","2001_12"
2002,1,-0.103,"ArenaCove","2002_1"
2002,2,-0.087,"ArenaCove","2002_2"
2002,3,-0.063,"ArenaCove","2002_3"
2002,4,-0.03,"ArenaCove","2002_4"
2002,5,-0.071,"ArenaCove","2002_5"
2002,6,-0.072,"ArenaCove","2002_6"
2002,7,-0.02,"ArenaCove","2002_7"
2002,8,-0.024,"ArenaCove","2002_8"
2002,9,-0.006,"ArenaCove","2002_9"
2002,10,-0.022,"ArenaCove","2002_10"
2002,11,0.053,"ArenaCove","2002_11"
2002,12,0.152,"ArenaCove","2002_12"
2003,1,0.011,"ArenaCove","2003_1"
2003,2,-0.015,"ArenaCove","2003_2"
2003,3,-0.09,"ArenaCove","2003_3"
2003,4,0.034,"ArenaCove","2003_4"
2003,5,-0.039,"ArenaCove","2003_5"
2003,6,-0.011,"ArenaCove","2003_6"
2003,7,-0.038,"ArenaCove","2003_7"
2003,8,0.018,"ArenaCove","2003_8"
2003,9,-0.001,"ArenaCove","2003_9"
2003,10,-0.007,"ArenaCove","2003_10"
2003,11,-0.014,"ArenaCove","2003_11"
2003,12,0.06,"ArenaCove","2003_12"
2004,1,0.006,"ArenaCove","2004_1"
2004,2,0.015,"ArenaCove","2004_2"
2004,3,-0.039,"ArenaCove","2004_3"
2004,4,-0.019,"ArenaCove","2004_4"
2004,5,-0.013,"ArenaCove","2004_5"
2004,6,-0.002,"ArenaCove","2004_6"
2004,7,0,"ArenaCove","2004_7"
2004,8,-0.011,"ArenaCove","2004_8"
2004,9,0,"ArenaCove","2004_9"
2004,10,0.008,"ArenaCove","2004_10"
2004,11,-0.008,"ArenaCove","2004_11"
2004,12,0.03,"ArenaCove","2004_12"
2005,1,0.078,"ArenaCove","2005_1"
2005,2,0.054,"ArenaCove","2005_2"
2005,3,0.056,"ArenaCove","2005_3"
2005,4,-0.001,"ArenaCove","2005_4"
2005,5,0.048,"ArenaCove","2005_5"
2005,6,-0.028,"ArenaCove","2005_6"
2005,7,0.007,"ArenaCove","2005_7"
2005,8,0.006,"ArenaCove","2005_8"
2005,9,-0.035,"ArenaCove","2005_9"
2005,10,-0.039,"ArenaCove","2005_10"
2005,11,-0.06,"ArenaCove","2005_11"
2005,12,0.028,"ArenaCove","2005_12"
2006,1,-0.051,"ArenaCove","2006_1"
2006,2,-0.066,"ArenaCove","2006_2"
2006,3,0.046,"ArenaCove","2006_3"
2006,4,0.147,"ArenaCove","2006_4"
2006,5,0.023,"ArenaCove","2006_5"
2006,6,0.001,"ArenaCove","2006_6"
2006,7,0.014,"ArenaCove","2006_7"
2006,8,0.021,"ArenaCove","2006_8"
2006,9,-0.002,"ArenaCove","2006_9"
2006,10,0.024,"ArenaCove","2006_10"
2006,11,-0.021,"ArenaCove","2006_11"
2006,12,-0.023,"ArenaCove","2006_12"
2007,1,-0.134,"ArenaCove","2007_1"
2007,2,-0.074,"ArenaCove","2007_2"
2007,3,-0.13,"ArenaCove","2007_3"
2007,4,-0.057,"ArenaCove","2007_4"
2007,5,-0.049,"ArenaCove","2007_5"
2007,6,-0.05,"ArenaCove","2007_6"
2007,7,-0.034,"ArenaCove","2007_7"
2007,8,-0.022,"ArenaCove","2007_8"
2007,9,-0.039,"ArenaCove","2007_9"
2007,10,-0.069,"ArenaCove","2007_10"
2007,11,-0.087,"ArenaCove","2007_11"
2007,12,-0.124,"ArenaCove","2007_12"
2008,1,-0.013,"ArenaCove","2008_1"
2008,2,-0.083,"ArenaCove","2008_2"
2008,3,-0.178,"ArenaCove","2008_3"
2008,4,-0.092,"ArenaCove","2008_4"
2008,5,-0.039,"ArenaCove","2008_5"
2008,6,-0.041,"ArenaCove","2008_6"
2008,7,0.023,"ArenaCove","2008_7"
